"id","x.min","activ","CO2.mean","activ.mean"
"1.11",45.3783116701374,0.00623444571668888,46.7652503460145,0.00735025541783696
"1.3",30.0462098292378,0.00488218926141608,35.0151991195652,0.00704125949067029
"1.4",50.7858422628072,0.0107978573211120,54.4924830856884,0.0223747247132844
"1.5",33.0844089279467,0.00408654470039983,36.1243233077899,0.00659064755271558
"1.6b",63.4399252478134,0.0225148996007455,123.053435900174,0.0578204234116832
"1.7",30.7152049354436,0.00516189453354852,37.4133338297101,0.0113553546546957
"10.10",68.9907954685548,0.0582793864247647,86.8923666105073,0.0713101402904529
"10.11",54.2651654889629,0.00787929691849646,62.5919305197464,0.0097314657825634
"10.12",102.307929379425,0.0759941604076093,117.285718063406,0.101618019254690
"10.13",44.9230219908371,0.0105368278817743,47.3347704782609,0.00947792454495833
"10.14",35.6089051491045,0.00471578353059975,41.5813630603261,0.0106794234630580
"10.4",47.776649637651,0.00467191921399833,52.2677171358696,0.00578189667215036
"10.5",51.3027328917118,0.00912079547249063,63.5877397994565,0.0101504372464620
"10.6",52.3596649729280,0.00488400800504373,54.9971579601449,0.00577051746944565
"10.7",41.0861847800916,0.00432433719728863,44.9357893762681,0.0064997826314221
"10.8",42.9721861682632,0.00770013448114536,49.2239464402174,0.0148619237561775
"10.9",34.4955166176593,0.00694406525134527,37.1711896682971,0.0081795848287826
"11.1",49.7183712786339,0.00551214493119534,64.1555614076087,0.0235429004549330
"11.4",47.577855456893,0.00464354744146606,48.4940739297101,0.00450385429608877
"11.5",46.7835004781341,0.00533441618208663,53.3251906817029,0.00623820218193659
"11.6",111.869792086631,0.0415659069737443,116.332240391304,0.0522121065059855
"11.7",55.5026058725531,0.0051198541157476,64.1506197119565,0.0113626624443225
"12.10",45.2768762057476,0.0137796046802124,48.6241911539855,0.0123229651183460
"12.11",42.3964745897543,0.0130352986793753,46.2922976431159,0.0119401396597355
"12.12",37.7270586380675,0.00594465289114536,41.9744963235507,0.00555298054465217
"12.4",49.3874330270720,0.0069200500121616,55.0771148692029,0.0101550749860018
"12.5",37.5275306917951,0.00677232175182007,42.3703703789855,0.00896243340788225
"12.6",45.9293840191587,0.00406975896056643,50.943608490942,0.00648928417063225
"12.7",28.0340102249063,0.00367928381849646,31.0092097344203,0.00391671719500543
"12.8",40.0180617159517,0.00384496964753853,45.1494862880435,0.00477514265723188
"12.9",45.4946823448563,0.00499288860471054,48.0528807119565,0.00478590141933515
"13.10",31.0426009371095,0.00363073164971262,35.1606311847826,0.00618195249029167
"13.11",38.71915754394,0.0128497676746606,43.7264289974638,0.0104120707930308
"13.12",95.3858362807164,0.0601303354240233,129.763089956522,0.0967364912073116
"13.2",40.2390341249479,0.00509916325632237,44.8380176096015,0.00561231780211413
"13.3",64.022755331112,0.0077798566063182,70.799005393116,0.0136713788401830
"13.4",48.3472408121616,0.00542442185637235,51.7535882807971,0.00655985177300906
"13.5",38.5317592444815,0.00715270227331112,40.5525181297101,0.0112176212938370
"13.6",23.1087626572262,0.00805441753142024,25.3815801902174,0.00803864435081703
"13.7",49.2857016859642,0.00583057185295294,54.1517713003623,0.00734609269189855
"13.8",46.5003027309454,0.0070985551532903,52.8611603496377,0.00793776142322645
"13.9",43.3362345897543,0.0100802396609954,47.2339344057971,0.0124651516562011
"14.1",70.3483035501874,0.00698004738476468,80.047536325,0.0165757715018207
"14.2",39.379681274469,0.00446861464928363,43.3215851141304,0.0057542956912337
"14.3",35.0386636089129,0.00554247422880883,40.3555660443841,0.00653598680673007
"14.4",34.4649406551437,0.00633395602249063,36.9686996255435,0.00722084027564312
"14.5",28.4712418658892,0.00327872173389838,30.8142005199275,0.0045440440498442
"15.1",34.4521532944606,0.00436728672509788,35.6962467119565,0.00400384098829167
"15.2",37.9239269137859,0.00806066939476468,40.7775083641304,0.00836971617446558
"15.3",36.3891710453978,0.00963029769286964,39.2000171612319,0.0153243704152609
"15.4",28.9648331986672,0.00416756731396501,32.3171225181159,0.00796824503702899
"15.5",40.4669679716785,0.00621524630525198,42.1919139800725,0.00746492242631703
"15.6",40.853799816743,0.00735203353793003,44.5034888297101,0.00703545609105435
"15.61",49.2375752353186,0.00882091248620991,53.3446725235507,0.0136794189520489
"15.7",97.3434077884215,0.0489829894148938,109.955079143116,0.0622065786314348
"16.1",43.11104030404,0.00617359694957101,45.9638263242754,0.00591459698758696
"16.2",36.2104332786339,0.0116835009048355,39.018485907971,0.0154024050452989
"16.3",33.4049243298626,0.00448735880540192,37.4436858398551,0.0050952630251558
"16.4",48.9975509954186,0.00595135498134527,51.2458958278986,0.00465081868063225
"16.5",40.8615197542691,0.00703094417754685,43.9714868894928,0.0086380114619058
"16.6",44.1062259600167,0.00406141603433153,51.5105222028985,0.00649926480528804
"16.7",33.7351692998751,0.00457540684201999,35.6727959592779,0.00823237156834058
"16.71",31.878790849646,0.00367277402091628,33.5531462697464,0.00745591957467572
"17.1",36.1806168329863,0.0114773409475927,41.6742837166667,0.0149592182785833
"17.19",45.025871574344,0.00569078422376926,46.7369788967391,0.00618243372359601
"17.2",47.505789243232,0.0105976741864681,49.2079586780797,0.0097153568394384
"17.3",36.6375353269471,0.00838013403916701,41.2112076708333,0.00950639678245471
"18.1",49.4742322615577,0.0104787198988505,54.4573244891304,0.0119775728817047
"18.19",59.4111424947938,0.00428841222620158,62.4114975525362,0.00580816199492391
"18.2",41.6132747242815,0.00773137519037901,45.1757762860507,0.0103437363249312
"18.3",49.8924437667638,0.00447720652581424,54.2697363503623,0.00440393148595109
"18.4",58.4639446109954,0.00776027308426072,62.2138562139493,0.0137509807473442
"18.41",36.4421420241566,0.00497987322611828,42.2833981721014,0.00804948700774275
"18.5",50.0602858350687,0.0110490621656643,54.4091597735507,0.0125690674823333
"18.51",45.5500712615577,0.0111203161556102,53.2023127588768,0.0139003773104203
"18.6",52.2662251853394,0.0117037406992920,60.9160952789855,0.0281965687378696
"18.7",34.3523698625573,0.00695733183446897,35.3930958282609,0.00884464325032971
"18.8",57.4318031695127,0.00600003241665972,62.4599237155797,0.00740680900538587
"19.1",44.3021999167014,0.00664762675876302,47.8723661177536,0.0059311298227029
"19.2b",73.6894734110787,0.179237093691345,81.6136469347826,0.186249267317283
"19.3",38.1712502111620,0.00688606988066222,47.5429597711957,0.0247155018384149
"19.4",35.03624003207,0.00501781317654727,39.1123520248188,0.0088898504587337
"19.6",39.223304119117,0.00345612657361100,41.5379464076087,0.00510887374314493
"19.7",35.6678872603082,0.00483402843265306,41.9083404514493,0.00999703103019746
"2.1",38.3489396143274,0.00639766306613494,42.7292276949275,0.00588074563514855
"2.10",48.7423932294877,0.00786205520204498,57.728697029529,0.0119069980456884
"2.11",39.2814684598084,0.00576875328604332,41.1254814858696,0.00616347540572101
"2.12",46.7613052561433,0.00609940784689296,48.7651353396739,0.0102004492816649
"2.13",37.7831623615160,0.00487255927325281,39.5051086702899,0.00636679758256703
"2.14",45.12006272803,0.00862717973507289,49.907691692029,0.0078122810659384
"2.2",31.4062318900458,0.00619982723649313,35.0910775432971,0.0082951596752645
"2.3",37.5804335818409,0.00509148415850062,44.7003270978261,0.0123981778219638
"2.4",43.0160841732611,0.00570419414783007,47.149301961413,0.00761447183844746
"2.6",50.6321439067055,0.00369594083281549,55.0284179583333,0.00377888939604348
"2.7",54.4345229529363,0.00555470550491045,58.4922276050725,0.00575095883165942
"2.8",41.5480264014994,0.00479101642086214,46.31644325,0.00484285712029167
"2.9",48.2595494123282,0.00622091451620575,52.6255539980072,0.00813429742996196
"20.1",35.6339126738859,0.00391525665626406,36.9850713804348,0.00486527003874457
"20.10",78.587771211995,0.0222853032934277,99.4550722246377,0.061769097082163
"20.11",36.7452506413994,0.00364348542799667,41.1010127445652,0.00492040966451449
"20.2",37.9198205664307,0.0122300294373678,41.7946158949275,0.0130071363532591
"20.3",36.0311187047064,0.00650231186613911,39.7211450271739,0.00677421772604529
"20.4",59.059942061641,0.026186151497247,60.7373160724638,0.0211193281677880
"20.5",35.6736859146189,0.00695271544304456,41.273715429529,0.0101976740257518
"20.6",47.7074372802999,0.00529556036860058,78.7538300507246,0.0195270430236667
"20.7",39.311061150354,0.00498807062072053,43.6317652775362,0.00517370199197283
"20.8",42.1435703286131,0.00472398424723865,47.9182134708333,0.00549860699668297
"20.9",44.2914129258642,0.00884401624344023,47.2276507925725,0.0156698469311703
"21.1",43.7985370512287,0.00658521555563932,48.0886012246377,0.00753322746642572
"21.2",39.6070115347772,0.00646242082058726,46.3069941748188,0.00916408783323732
"21.3",29.8683371507705,0.00446874509548521,36.6010583929348,0.00714030285656884
"21.4",65.941642969596,0.0241709609870512,71.9622292844203,0.0469798229828732
"21.5",43.3036195960017,0.007972886133207,43.9987212597826,0.0106932725595399
"21.6",44.8877926364015,0.0129808929489879,49.6387689094203,0.0174003201605815
"21.61",34.7779153852561,0.00418031807848397,38.1522756557971,0.00466078340821558
"21.7",35.1952297417743,0.0125350566036402,38.2825684836957,0.0133179212209094
"21.8",55.0514382632237,0.00498806925553936,57.3648620996377,0.00556772963084239
"22.1",41.1362745689296,0.00535908159215327,43.4159123224638,0.00589034018658877
"22.10",36.3106299291962,0.0106863712646397,38.8252566974638,0.0104668945967301
"22.11",45.9150614593919,0.00587898732215743,51.4178492797101,0.00719312148050362
"22.12",63.5052263556851,0.0299095832174052,76.7685128387681,0.0326681535968170
"22.13",47.490327938359,0.00637892133651395,50.9214990108696,0.0073323394228279
"22.14",44.6604575122865,0.0109837221926614,48.8304468490942,0.0113553908310725
"22.2",38.2038693169513,0.00699865468780092,47.8625231865942,0.0211040589767681
"22.3",46.2228793710954,0.0082564269835027,48.1951530144928,0.0078111173354366
"22.5",44.7566114481466,0.00421676399332361,50.5453075628623,0.00489991993888768
"22.6",56.9581376793003,0.00602040308567264,61.4701226554348,0.0064292993080634
"22.7",38.9230107746772,0.00563202090367763,43.9503706739130,0.00856064480722464
"22.8",51.9709320491462,0.00512596838878384,57.2927497192029,0.0135256749578279
"22.9",72.3264034402332,0.064680591706668,78.5859404076087,0.0625896686991178
"24.1",26.0491471790920,0.00445377566285714,30.1267455315217,0.00734156210974094
"24.2",54.8660076134944,0.00417244158037068,68.319730643116,0.0119357204542283
"25.1",36.2604027738442,0.00564093354396918,38.5406718532609,0.00734399924096014
"25.11",44.9555524947938,0.00412409109147439,49.6470257952899,0.00539381390925906
"25.12",31.0544609820908,0.00411426978931695,32.9561383275362,0.00479383256912138
"25.14",75.7108331070387,0.0274211964559267,152.733906394928,0.147185382351134
"25.2",37.6001435880883,0.0100456116225906,38.8663578309783,0.00878463290804529
"25.3",32.5691728900458,0.00580903273761349,34.5238326673913,0.0096595065392192
"25.4",39.1782833815077,0.00839588525608913,44.6325215813406,0.00963743154727355
"25.5",33.3615297542690,0.00387015376243648,35.1510359583333,0.00940242474964855
"25.6",42.2689574698042,0.00818171555519367,49.0815191856884,0.0105587582998587
"25.7",47.6243070828821,0.00861318209068721,52.2251387271739,0.0121608213706304
"25.9",60.5175175543524,0.00633063226286547,63.6680521300725,0.00653230454145471
"26.1",33.0625737663474,0.00511432266993336,39.4845559585145,0.00657830611765761
"26.2",52.3018592453145,0.00993173369695544,57.6594454271739,0.0123700936232754
"26.3",63.0879862807164,0.0168433485294960,81.9575810434783,0.0463703986341449
"27.1",58.0784103540191,0.00792849960419409,59.4221071594203,0.00719646641192935
"27.2",46.7242763765098,0.00860113790178676,50.3414139021739,0.00757874226260326
"28.1",39.6041936205748,0.00614613862630987,45.4117891672101,0.00908573718515942
"28.11",42.5024410787172,0.00649989827265723,52.0999704311594,0.0110635996291830
"28.19",47.0787223852561,0.00726477101895877,53.5202981063406,0.0126098561385634
"28.2",39.6158514564765,0.00367010667197001,43.6172170210145,0.0060030255026558
"28.3",32.2414486097459,0.00619936791410246,39.5394566054348,0.00831494552736957
"28.4",34.4571042673886,0.00399361365842982,38.1452637846014,0.0106192988686703
"28.5",34.2181326797168,0.00451104482153269,38.6143505775362,0.0051372405471558
"28.6",27.0350661957518,0.00597986221784673,29.9845748561594,0.00642270384450181
"28.7",54.7070249354436,0.00832143480443565,59.3100883786232,0.0118104101700761
"28.8",42.4467862307372,0.00434483456100375,47.0335574057971,0.00449850033042754
"28.9",136.134022615577,0.083470390867955,153.131743882246,0.0995125208253279
"29.2",42.8172918950437,0.00757134750655977,46.1781028605072,0.0118726027588569
"29.3",40.8647139441899,0.0066071477498584,44.5142784003623,0.0127257959669783
"29.4",29.5658138359017,0.00630304078016243,33.7329872938406,0.0192344447785399
"29.6",41.1337057725948,0.00359903789548105,52.0024154021739,0.00935747041251993
"29.7",43.8194617184506,0.00373661319755102,46.7930746913043,0.00372281213456703
"29.9",46.4478916159933,0.00733342011037068,48.6308980181159,0.00775217777426993
"3.1",40.5687764019159,0.00757394934508538,43.9772982020237,0.0119209179289567
"3.10",47.3247793752603,0.00405380847609746,55.4773477934783,0.00565746289844565
"3.11",46.7295147705123,0.00560611953231154,55.7857133521739,0.00546076100734964
"3.19",56.3311486214077,0.0055015361996918,63.5817059021739,0.00466743600762138
"3.2",34.6608752686381,0.00380755791494794,39.7181736992754,0.00547288015606522
"3.20",37.1979429487713,0.00331776921174927,45.2807587101449,0.00991890692692754
"3.3",46.5471001332778,0.0160594136584381,50.0894807355072,0.0137359992313768
"3.30",42.577846001666,0.00395104954470221,43.8299255289855,0.00648882981919565
"3.4",45.8569117209496,0.0114628270513453,69.1888005057971,0.121451627286366
"3.5",86.8485777301125,0.065805408864319,98.4229681539855,0.0974458582054638
"3.7",38.7246430112453,0.00616722258995835,43.1593488025362,0.00945606728307246
"3.8",42.745969059142,0.00764234798190754,48.6869845706522,0.00834090319938406
"3.9",59.2291549979175,0.0182711058420783,64.3898115036232,0.0328003379666975
"30.1",35.9060930728863,0.00674381356758434,39.3619824559783,0.00702554990954348
"30.2",75.2662431861724,0.113220555659342,88.7071248514493,0.148323131204688
"30.3",41.1014703540192,0.00391265087667638,42.9523961195652,0.00368063587633514
"30.5",52.1164284673053,0.00772454240137026,58.0041666068841,0.0132165758501341
"30.51",60.0175291003749,0.00620438151319034,64.0918229456522,0.00619251459927899
"30.6",35.7542383090379,0.00369099408301125,39.7378990072464,0.00479257819369203
"30.7",36.3450626322366,0.00416971206110787,45.6371164311594,0.00548462272877899
"30.8",50.8753600549771,0.0212857070321366,54.1387345855072,0.0179502329880091
"31.1",48.2960547063723,0.00390249819783007,55.5875069311594,0.00478847349414674
"31.2",39.6880796014161,0.00610097458333194,44.0677938048913,0.00622198317300362
"31.3",85.0199894627239,0.0879331798433694,93.979894652174,0.0792916451764203
"31.5",49.7658583798417,0.00604136127622657,72.024101067029,0.0306173755990652
"32.1",44.1283021990837,0.0123657865082632,50.9618694257246,0.0212719044756431
"32.5",39.9625070337359,0.00826423216221158,45.6669309199275,0.00828943936371014
"34.1",39.3529301582674,0.00540951771307789,45.8547909039855,0.019446370658125
"34.2",59.6207238942108,0.00933164419760933,69.1557656358696,0.0185821173949728
"34.3",46.6005474260725,0.00362454861323615,54.6994168206522,0.00435716527031341
"34.4",43.7682905481050,0.00409740849812995,49.4767435192029,0.00444273903112681
"34.5",36.990449092045,0.00394974334637651,41.8797349456522,0.00384195501763043
"35.1",41.2584640820492,0.0101450583205831,48.632314088587,0.0136864393045326
"35.2",31.1612526130779,0.00419554895540608,37.2448629539855,0.00872275613714855
"35.3",41.3568691116202,0.0136743095711245,45.3191819994565,0.0194659386770217
"36.1",51.2242560807997,0.0033093738951187,53.4259149384058,0.00347275086798913
"36.2",107.430473731778,0.037779276170354,158.197005342391,0.0785539740468297
"36.3",93.6678347022074,0.117548505249742,109.737189539855,0.181626860198377
"36.5",40.1171314439817,0.00434379658226156,43.9096134360507,0.00931917680555616
"37.1",33.1834529904207,0.00610533802382341,35.9354972173913,0.0102453449475634
"37.3",32.4852867667638,0.00620789861082466,38.7247257983696,0.00847363264121377
"37.4",53.1293119575177,0.00399894665930029,60.1078239836957,0.00481539710716123
"37.5",36.9860100362349,0.00878147239449396,42.1927361643116,0.0106092214372536
"38.1",42.5485288338192,0.00399783757429404,44.7109673423913,0.00543511268982246
"38.2",40.1927490129113,0.00370368458386922,48.3287385507246,0.00814280738300725
"38.4",29.9829357184506,0.00417315921330696,34.1698886992754,0.00632495649460145
"38.5",34.8491184589754,0.0063456686091212,39.3501344202899,0.00689463321821377
"39.1",32.9263606289046,0.00372516065066639,34.2135454945652,0.00433548158632609
"4.1",34.4923813202832,0.00517133001324032,38.2816794184783,0.00651574730398732
"4.2",36.0680583965015,0.00376141024541858,38.3563687391304,0.00637016641452355
"4.3",30.9494757321949,0.00430742436045398,32.232426142029,0.00829049184426812
"4.7",49.0830784423157,0.00719519795917118,55.9731074130435,0.0105119351382283
"4.8",32.6389952936277,0.00624693730114119,34.9814671521739,0.00862804182692573
"40.1",39.2610555018742,0.00924899493791337,42.8836443695652,0.0143764647046196
"40.2",47.1720246438984,0.00654291762935027,51.1264022173913,0.0124751622792772
"40.3",63.0525596126614,0.112416668733057,74.0112385217391,0.170590476747286
"40.4",36.3052352178259,0.00487268528324865,39.6631118601449,0.00500558601894565
"41.1",38.854719396085,0.00401632078479384,40.8244426304348,0.00676716357324094
"41.10",47.6550906193253,0.0078916621790379,51.2442525193841,0.00871735156393116
"41.11",39.7270538692212,0.00592343989086631,41.1940692445652,0.00708969232888043
"41.2",38.7083622907122,0.0046984697048813,44.9131180597826,0.0078771467426721
"41.3",48.248967240733,0.00544472162198251,49.746188507971,0.00721721020173732
"41.4",35.2937453769263,0.00473627995423573,40.5888892463768,0.00671001240457428
"41.5",42.3053262848813,0.0290552455649396,45.9659725108696,0.028050736962596
"41.6",39.6666862473969,0.00834701776859642,44.1995517826087,0.0113084287811793
"41.7",48.33223515202,0.00489084316716785,50.3375207880435,0.0061655377655308
"41.8",52.1583064448147,0.0077007953283382,59.2801713902174,0.00949828131252536
"41.9",31.9374843777593,0.00440021884330696,36.4950611614130,0.00680769978036051
"42.1",39.2171812494794,0.0116124266743482,42.8772337391304,0.0135786067750670
"42.2",45.1944652394835,0.00689479355498542,48.5117124202899,0.00965225919549638
"42.3",34.8348278717201,0.00436749049871304,36.7608368340580,0.00538863689611775
"42.4",44.5229769929196,0.00470256954145356,49.6930081032609,0.00531973270157971
"42.5",37.5104418617243,0.00464907644734694,47.6867998487319,0.00615775121790942
"42.7",33.3459378979592,0.00365786988718034,39.4902683411232,0.00707813779260326
"42.8",32.4813780241566,0.00506089268744273,36.1270075423913,0.00613120211877536
"43.1",47.7429101082882,0.00479016232438151,58.189963298913,0.0142837264657554
"43.2",37.2616826905456,0.00927072483419825,42.2076282373188,0.00917724377051812
"44.1",48.2828393669304,0.00720144065750937,52.3538872173913,0.0110015200369764
"44.2",35.0101604914619,0.00392006804446481,38.4547038768116,0.00640509104315942
"44.3",40.8231650270721,0.00369678624078301,44.7915884423913,0.00535273709444384
"44.4",48.5059309454394,0.0056935785864723,53.5587422626812,0.0106292906267880
"44.5",47.9536067180342,0.00591699598696793,50.1649137735507,0.0069794362655634
"44.6",65.9917557276135,0.0123291526214952,74.7641189786232,0.0169706079602283
"44.7",46.796739758434,0.00542656848497709,50.5382701050725,0.0133944232309004
"47.1",30.9366281382757,0.00571160885596418,33.0123654003623,0.00531650705403804
"5.1",31.9550909829238,0.0109966058019450,35.3416796630435,0.0155237688766123
"5.17",32.3317216867972,0.00461054998698042,35.2134613478261,0.00628173377790761
"5.4",40.3503403415244,0.0133100606899667,44.2057833152174,0.0186713954585091
"5.6",35.0912306322366,0.0120284740888505,40.2767307619565,0.0100731210814475
"5.7",45.9548458059142,0.00698271969639734,48.1810304764493,0.0128198287950870
"5.8",43.9232345939192,0.00791476022219908,45.6504713061594,0.00658775861246015
"50.10",57.3086950187422,0.0138954353858309,83.1119504166667,0.0507211104534855
"50.11",36.1503488421491,0.00747912524573095,46.3129946956522,0.0125552464253822
"50.2",41.5669218658892,0.009090144759192,59.3272146702899,0.0303495672517192
"50.3",31.0370549604332,0.00547277643097459,35.1565683007246,0.00622226877567029
"50.4",51.3458046397334,0.00955135167334027,61.102280143116,0.0208531874439638
"50.7",43.3174229737609,0.00812047694762599,47.4478988605072,0.00778147912917754
"50.8",69.1913311370262,0.0161300862372803,99.2563682572464,0.0422977258897192
"50.9",37.2447692544773,0.00437796285503957,41.7554430797101,0.00589495470355254
"51.1",50.7753242328197,0.0081295245223157,55.1645457922101,0.00973251116971196
"54.1",37.3456972353186,0.0122850169290920,40.9363732884058,0.0106849427797518
"54.19",45.9435262032487,0.0061602597415202,56.8745452952899,0.00822971441446558
"54.2",38.0406678629738,0.00987921096578092,41.9499927275362,0.0099667491749674
"55.1",45.0803127105373,0.00876279919253644,47.2620736938406,0.0111765185262482
"55.2",30.9233783565181,0.00658203148881716,34.9432620554348,0.00850556125388225
"55.21",39.2024656605581,0.00580961266647647,44.1785244367754,0.00596416054468659
"55.3",103.706525002082,0.0505764228633028,120.056385210145,0.0540933030969946
"56.1",35.6249661112037,0.0105861577734486,37.9778166894928,0.00742603477295109
"56.19",23.1903364943773,0.0062990089215202,25.5141118389493,0.00742051512405435
"56.2",53.8670817534361,0.0093842335240025,62.3102219347826,0.0140954429102717
"56.29",34.7975163973344,0.0122165535218201,38.1003483043478,0.0156325401918859
"56.3",32.3350381632653,0.00475593241300708,34.3340927934783,0.004872543346
"56.4",42.474349907122,0.00633219804683049,49.2645243925725,0.0096662509638605
"56.49",27.9587406930446,0.00385004879466472,31.0565743742754,0.00398111379768659
"56.7",46.3603698667222,0.0096284711588713,48.5825424902174,0.0141669169104511
"56.8",44.3617641690962,0.00366522168904207,51.2489849293478,0.00499437497227174
"56.9",66.074210124948,0.0164140276039109,105.081813900362,0.0579874847110996
"57.1",39.5719224389838,0.00612615357108288,43.4527232257246,0.00611636775397464
"57.2",29.5635999541858,0.00358797406404831,33.5754201161232,0.00418709912474094
"57.3",33.1850177842566,0.00348489124826739,34.7458343423913,0.00552552087214493
"57.4",44.5551634943773,0.0129988538152770,48.4825195778986,0.0154946008084257
"58.1",29.2569248463140,0.00642440871539775,37.1901949402174,0.0125164950449438
"58.2",41.0786518825489,0.00580557880514369,44.4366561594203,0.00620527603711594
"58.3",31.4075374760516,0.00438824307645564,34.2923440543478,0.00581405274073007
"59.1",32.6459586505623,0.00566585995609746,34.8266202445652,0.00798958555937138
"6.1",40.0702771220325,0.00598474221497293,44.1445619528985,0.00598590606658696
"6.10",33.5968976309871,0.0062460272802499,36.7583187425725,0.00628009058884783
"6.2",33.0672272386506,0.00443906937522699,34.9192119021739,0.00427714450643841
"6.3",41.1906656851312,0.00414198519245731,46.4889233822464,0.0129759593928351
"6.5",42.1854399000417,0.00399166765291129,44.6915686268116,0.00387242845453261
"6.6",34.0426224119117,0.00676555407272387,38.7931207981884,0.00762769257346196
"6.7",45.7113407830071,0.00330299711426489,53.6629031068841,0.00606810369055435
"6.8",118.848774764681,0.0472208148693336,136.669265545290,0.0503524377911703
"6.9",40.8011637534361,0.00976376211057476,43.0388856398551,0.00857128902507065
"60.1",43.1234456997085,0.00902850984252395,46.5968128929348,0.0093772064718279
"62.1",44.687549029571,0.00438101991640566,48.7384020072464,0.0108175311947083
"7.1",40.5613499167014,0.00460456403324865,45.3790267463768,0.00768891259635145
"7.2",43.9796938983757,0.00832234723259059,49.2290128605072,0.0124853858126848
"7.3",49.5669320699708,0.00405269767857143,59.079402856884,0.00637873813126993
"7.4",88.5344547771762,0.0508133829988213,98.8130892445652,0.0652334099396612
"7.5",45.1735548771345,0.00354496580821741,49.3677255851449,0.00572038904174094
"7.6",28.4587643398584,0.00856944188598084,36.0997364800725,0.0118646238704837
"7.7",41.7212735268638,0.00467374283522282,45.7462801717391,0.00540658079517029
"7.8",49.9570078429821,0.00693846684414827,61.0204438806159,0.0271884854346486
"7.9",108.885471924198,0.146686241469542,127.803343164855,0.175112448237248
"7.9b",41.6399136609746,0.00414797505115785,85.7653848020833,0.0859888687125443
"8.1",38.7503389304457,0.0110756109015785,40.6260825817029,0.0094060846007029
"8.3",46.4892843856726,0.00612654483728447,53.2307175543478,0.00663760584513043
"8.31",96.848677280300,0.0240538876833736,100.844858682971,0.0505927058508678
"8.4",52.4182110566431,0.00659146389318617,53.4819762195652,0.00610988556510688
"86.1",41.4774550229071,0.00511998750975843,44.7216823532609,0.00734048970894565
"86.2",43.0312240299875,0.00918977813473969,52.4054949666667,0.00951328265775
"86.3",40.4209605830904,0.003961852051995,48.485037307971,0.00580049431703804
"87.1",46.0242895514369,0.00622293087086214,52.7966509027174,0.0100142197263714
"87.19",38.4483170720533,0.00384887385381091,41.1870684148551,0.00514069210844203
"87.2",54.4357110370679,0.0257255930958142,101.247497951087,0.10413085433623
"87.3",45.1420729612661,0.00529816721436901,47.5004422336957,0.00476967913775725
"87.39",52.7980361299459,0.00687091715160766,66.9707379144928,0.026213050970971
"87.4",80.0536458475635,0.0713275468986839,96.6967006286232,0.104611189596467
"9.1",35.9513348188255,0.00473348101946689,40.4189363496377,0.00933270346487138
"9.2",42.1650733610996,0.0073033532831112,51.399375807971,0.00938464982980435
"9.3",45.9564752686381,0.00597908144965431,49.8914529673913,0.00893598968144203
"9.8",38.83277684798,0.00384190915817159,44.2387861398551,0.0062567641164837
"96.1",52.2562711245314,0.0140251432801458,55.0662610307971,0.0121418863213007
"96.11",34.58602788005,0.00668023384582674,42.2075828731884,0.0101363946300399
"96.12",54.8619944689713,0.0143108958668680,94.3780294384058,0.0848756874927446
"96.19",31.0075289171179,0.00329492745061225,34.5013725797101,0.00470811074777536
"96.2",33.0216623323615,0.00535914331730112,39.5455211648551,0.03461596152625
"96.29",32.0165717284465,0.00353838691252395,38.4075189547101,0.00644505962619928
"96.3",80.6113361599334,0.0741471226649271,95.1696002355072,0.112928915041841
"96.4",32.2147297417743,0.00378776754705956,36.2538850054348,0.00681893468990761
"96.5",38.7155387588505,0.00433292637870887,42.8092783041667,0.00452151392918659
"96.6",27.2474774319034,0.00399172087004998,30.5496856842391,0.00564441083736775
"96.7",35.2090829779259,0.0109675144475385,38.6934353061594,0.0129446604983877
"96.8",41.9792051145356,0.00573465018674719,47.7952331467391,0.0066519911701721
"96.9",47.0008846105789,0.00418480951967514,52.3631573876812,0.0075974549750471
"96",32.2147297417743,0.00378776754705956,36.2538850054348,0.00681893468990761
